교육_학교급,교육_설립구분,ADM_CD
유치원,사립,11150660
유치원,사립,11150660
초등학교,공립,11150660
초등학교,공립,11150660
초등학교,공립,11150660
초등학교,공립,11150660
초등학교,공립,11150660
중학교,공립,11150660
고등학교,공립,11150660
고등학교,사립,11150660
고등학교,사립,11150660
고등학교,사립,11150660
유치원,공립,11150660
유치원,공립,11150660
유치원,공립,11150660
유치원,공립,11150660
유치원,사립,11150660
유치원,사립,11150660
초등학교,공립,11150660
초등학교,공립,11150660
초등학교,공립,11150660
초등학교,공립,11150660
초등학교,공립,11150660
중학교,공립,11150660
고등학교,공립,11150660
고등학교,사립,11150660
고등학교,사립,11150660
고등학교,사립,11150660
유치원,공립,11150660
유치원,공립,11150660
유치원,공립,11150660
유치원,공립,11150660
유치원,사립,11150660
초등학교,공립,11150660
초등학교,공립,11150660
초등학교,공립,11150660
초등학교,공립,11150660
초등학교,공립,11150660
중학교,공립,11150660
고등학교,공립,11150660
고등학교,사립,11150660
고등학교,사립,11150660
고등학교,사립,11150660
중학교,공립,11150690
고등학교,공립,11150690
중학교,공립,11150690
고등학교,공립,11150690
중학교,공립,11150690
고등학교,공립,11150690
중학교,공립,11150690
고등학교,공립,11150690
중학교,공립,11150690
고등학교,공립,11150690
중학교,공립,11150690
고등학교,공립,11150690
중학교,공립,11150690
고등학교,공립,11150690
중학교,공립,11150690
고등학교,공립,11150690
중학교,공립,11150690
고등학교,공립,11150690
중학교,공립,11150690
고등학교,공립,11150690
유치원,사립,11150690
유치원,사립,11150690
중학교,공립,11150690
고등학교,공립,11150690
유치원,사립,11150690
유치원,사립,11150690
중학교,공립,11150690
고등학교,공립,11150690
유치원,사립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
중학교,사립,11150700
고등학교,사립,11150700
유치원,사립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
중학교,사립,11150700
고등학교,사립,11150700
유치원,사립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
중학교,사립,11150700
고등학교,사립,11150700
유치원,사립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
중학교,사립,11150700
고등학교,사립,11150700
유치원,사립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
중학교,사립,11150700
고등학교,사립,11150700
유치원,사립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
중학교,사립,11150700
고등학교,사립,11150700
유치원,사립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
중학교,사립,11150700
고등학교,사립,11150700
유치원,사립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
중학교,사립,11150700
고등학교,사립,11150700
유치원,사립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
중학교,사립,11150700
고등학교,사립,11150700
유치원,공립,11150700
유치원,사립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
중학교,사립,11150700
고등학교,사립,11150700
유치원,사립,11150700
유치원,사립,11150700
유치원,사립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
중학교,사립,11150700
고등학교,사립,11150700
유치원,사립,11150700
유치원,사립,11150700
유치원,사립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
초등학교,공립,11150700
중학교,사립,11150700
고등학교,사립,11150700
유치원,공립,11150710
유치원,공립,11150710
유치원,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
중학교,공립,11150710
중학교,사립,11150710
고등학교,사립,11150710
고등학교,사립,11150710
유치원,공립,11150710
유치원,공립,11150710
유치원,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
중학교,공립,11150710
중학교,사립,11150710
고등학교,사립,11150710
고등학교,사립,11150710
유치원,공립,11150710
유치원,공립,11150710
유치원,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
중학교,공립,11150710
중학교,사립,11150710
고등학교,사립,11150710
고등학교,사립,11150710
유치원,공립,11150710
유치원,공립,11150710
유치원,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
중학교,공립,11150710
중학교,사립,11150710
고등학교,사립,11150710
고등학교,사립,11150710
유치원,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
중학교,공립,11150710
중학교,사립,11150710
고등학교,사립,11150710
고등학교,사립,11150710
유치원,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
중학교,공립,11150710
중학교,사립,11150710
고등학교,사립,11150710
고등학교,사립,11150710
유치원,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
중학교,공립,11150710
중학교,사립,11150710
고등학교,사립,11150710
고등학교,사립,11150710
유치원,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
중학교,공립,11150710
중학교,사립,11150710
고등학교,사립,11150710
고등학교,사립,11150710
유치원,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
중학교,공립,11150710
중학교,사립,11150710
고등학교,사립,11150710
고등학교,사립,11150710
유치원,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
중학교,공립,11150710
중학교,사립,11150710
고등학교,사립,11150710
고등학교,사립,11150710
유치원,공립,11150710
유치원,공립,11150710
유치원,공립,11150710
유치원,사립,11150710
유치원,사립,11150710
유치원,사립,11150710
유치원,사립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
중학교,공립,11150710
중학교,공립,11150710
중학교,사립,11150710
고등학교,사립,11150710
고등학교,사립,11150710
유치원,공립,11150710
유치원,공립,11150710
유치원,공립,11150710
유치원,사립,11150710
유치원,사립,11150710
유치원,사립,11150710
유치원,사립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
초등학교,공립,11150710
중학교,공립,11150710
중학교,공립,11150710
중학교,사립,11150710
고등학교,사립,11150710
고등학교,사립,11150710
유치원,공립,11150720
유치원,사립,11150720
유치원,사립,11150720
유치원,사립,11150720
초등학교,공립,11150720
초등학교,공립,11150720
고등학교,공립,11150720
고등학교,사립,11150720
유치원,공립,11150720
유치원,사립,11150720
유치원,사립,11150720
초등학교,공립,11150720
초등학교,공립,11150720
고등학교,공립,11150720
고등학교,사립,11150720
유치원,공립,11150720
유치원,사립,11150720
유치원,사립,11150720
초등학교,공립,11150720
초등학교,공립,11150720
고등학교,공립,11150720
고등학교,사립,11150720
유치원,공립,11150720
유치원,사립,11150720
유치원,사립,11150720
초등학교,공립,11150720
초등학교,공립,11150720
고등학교,공립,11150720
고등학교,사립,11150720
유치원,공립,11150720
유치원,사립,11150720
유치원,사립,11150720
초등학교,공립,11150720
초등학교,공립,11150720
고등학교,공립,11150720
고등학교,사립,11150720
유치원,공립,11150720
유치원,사립,11150720
유치원,사립,11150720
초등학교,공립,11150720
초등학교,공립,11150720
고등학교,공립,11150720
고등학교,사립,11150720
유치원,공립,11150720
유치원,사립,11150720
유치원,사립,11150720
초등학교,공립,11150720
초등학교,공립,11150720
고등학교,공립,11150720
고등학교,사립,11150720
유치원,공립,11150720
유치원,사립,11150720
유치원,사립,11150720
초등학교,공립,11150720
초등학교,공립,11150720
고등학교,공립,11150720
고등학교,사립,11150720
유치원,공립,11150720
유치원,사립,11150720
유치원,사립,11150720
초등학교,공립,11150720
초등학교,공립,11150720
고등학교,공립,11150720
고등학교,사립,11150720
유치원,공립,11150720
유치원,공립,11150720
유치원,사립,11150720
유치원,사립,11150720
초등학교,공립,11150720
초등학교,공립,11150720
고등학교,공립,11150720
고등학교,사립,11150720
유치원,공립,11150720
유치원,공립,11150720
유치원,사립,11150720
유치원,사립,11150720
초등학교,공립,11150720
초등학교,공립,11150720
고등학교,공립,11150720
고등학교,사립,11150720
유치원,공립,11150720
유치원,공립,11150720
유치원,사립,11150720
유치원,사립,11150720
초등학교,공립,11150720
초등학교,공립,11150720
고등학교,공립,11150720
고등학교,사립,11150720
유치원,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
중학교,공립,11160510
중학교,공립,11160510
유치원,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
중학교,공립,11160510
중학교,공립,11160510
유치원,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
중학교,공립,11160510
중학교,공립,11160510
유치원,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
중학교,공립,11160510
중학교,공립,11160510
유치원,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
중학교,공립,11160510
중학교,공립,11160510
유치원,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
중학교,공립,11160510
중학교,공립,11160510
유치원,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
중학교,공립,11160510
중학교,공립,11160510
유치원,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
중학교,공립,11160510
중학교,공립,11160510
유치원,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
중학교,공립,11160510
중학교,공립,11160510
중학교,공립,11160510
유치원,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
중학교,공립,11160510
중학교,공립,11160510
중학교,공립,11160510
유치원,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
중학교,공립,11160510
중학교,공립,11160510
유치원,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
초등학교,공립,11160510
중학교,공립,11160510
중학교,공립,11160510
유치원,사립,11160520
초등학교,공립,11160520
유치원,사립,11160520
초등학교,공립,11160520
유치원,사립,11160520
초등학교,공립,11160520
유치원,사립,11160520
초등학교,공립,11160520
유치원,사립,11160520
초등학교,공립,11160520
유치원,사립,11160520
초등학교,공립,11160520
유치원,사립,11160520
초등학교,공립,11160520
유치원,사립,11160520
초등학교,공립,11160520
유치원,사립,11160520
초등학교,공립,11160520
유치원,사립,11160520
초등학교,공립,11160520
유치원,사립,11160520
초등학교,공립,11160520
유치원,사립,11160520
초등학교,공립,11160520
유치원,사립,11160530
초등학교,공립,11160530
초등학교,공립,11160530
중학교,공립,11160530
중학교,사립,11160530
고등학교,사립,11160530
고등학교,사립,11160530
유치원,사립,11160530
초등학교,공립,11160530
초등학교,공립,11160530
중학교,공립,11160530
중학교,사립,11160530
고등학교,사립,11160530
고등학교,사립,11160530
유치원,사립,11160530
초등학교,공립,11160530
초등학교,공립,11160530
중학교,공립,11160530
중학교,사립,11160530
고등학교,사립,11160530
고등학교,사립,11160530
유치원,사립,11160530
초등학교,공립,11160530
초등학교,공립,11160530
중학교,공립,11160530
중학교,사립,11160530
고등학교,사립,11160530
고등학교,사립,11160530
유치원,공립,11160530
유치원,사립,11160530
초등학교,공립,11160530
초등학교,공립,11160530
중학교,공립,11160530
중학교,사립,11160530
고등학교,사립,11160530
고등학교,사립,11160530
유치원,공립,11160530
유치원,사립,11160530
초등학교,공립,11160530
초등학교,공립,11160530
중학교,공립,11160530
중학교,사립,11160530
고등학교,사립,11160530
고등학교,사립,11160530
유치원,공립,11160530
유치원,사립,11160530
초등학교,공립,11160530
초등학교,공립,11160530
중학교,공립,11160530
중학교,사립,11160530
고등학교,사립,11160530
고등학교,사립,11160530
유치원,공립,11160530
유치원,사립,11160530
초등학교,공립,11160530
초등학교,공립,11160530
중학교,공립,11160530
중학교,사립,11160530
고등학교,사립,11160530
고등학교,사립,11160530
유치원,공립,11160530
유치원,사립,11160530
초등학교,공립,11160530
초등학교,공립,11160530
중학교,공립,11160530
중학교,사립,11160530
고등학교,사립,11160530
고등학교,사립,11160530
유치원,공립,11160530
유치원,사립,11160530
초등학교,공립,11160530
초등학교,공립,11160530
중학교,공립,11160530
중학교,사립,11160530
고등학교,사립,11160530
고등학교,사립,11160530
유치원,사립,11160530
유치원,사립,11160530
유치원,공립,11160530
유치원,사립,11160530
초등학교,공립,11160530
초등학교,공립,11160530
중학교,공립,11160530
중학교,사립,11160530
고등학교,사립,11160530
고등학교,사립,11160530
유치원,공립,11160530
유치원,사립,11160530
초등학교,공립,11160530
초등학교,공립,11160530
중학교,공립,11160530
중학교,사립,11160530
고등학교,사립,11160530
고등학교,사립,11160530
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,사립,11160540
중학교,공립,11160540
중학교,공립,11160540
중학교,사립,11160540
고등학교,공립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,사립,11160540
중학교,공립,11160540
중학교,공립,11160540
중학교,사립,11160540
고등학교,공립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,사립,11160540
중학교,공립,11160540
중학교,공립,11160540
중학교,사립,11160540
고등학교,공립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,사립,11160540
중학교,공립,11160540
중학교,공립,11160540
중학교,사립,11160540
고등학교,공립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
유치원,공립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,사립,11160540
중학교,공립,11160540
중학교,공립,11160540
중학교,사립,11160540
고등학교,공립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
유치원,공립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,사립,11160540
중학교,공립,11160540
중학교,공립,11160540
중학교,사립,11160540
고등학교,공립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
유치원,공립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,사립,11160540
중학교,공립,11160540
중학교,공립,11160540
중학교,사립,11160540
고등학교,공립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
유치원,공립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,사립,11160540
중학교,공립,11160540
중학교,공립,11160540
중학교,사립,11160540
고등학교,공립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
유치원,공립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,사립,11160540
중학교,공립,11160540
중학교,공립,11160540
중학교,사립,11160540
고등학교,공립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
유치원,공립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,사립,11160540
중학교,공립,11160540
중학교,공립,11160540
중학교,사립,11160540
고등학교,공립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
유치원,공립,11160540
유치원,사립,11160540
유치원,사립,11160540
유치원,사립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,사립,11160540
중학교,공립,11160540
중학교,공립,11160540
중학교,사립,11160540
고등학교,공립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
유치원,공립,11160540
유치원,사립,11160540
유치원,사립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,공립,11160540
초등학교,사립,11160540
중학교,공립,11160540
중학교,공립,11160540
중학교,사립,11160540
고등학교,공립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
고등학교,사립,11160540
유치원,공립,11160550
유치원,사립,11160550
유치원,사립,11160550
유치원,사립,11160550
초등학교,공립,11160550
초등학교,공립,11160550
유치원,공립,11160550
유치원,사립,11160550
유치원,사립,11160550
유치원,사립,11160550
초등학교,공립,11160550
초등학교,공립,11160550
유치원,공립,11160550
유치원,사립,11160550
유치원,사립,11160550
유치원,사립,11160550
초등학교,공립,11160550
초등학교,공립,11160550
유치원,공립,11160550
유치원,사립,11160550
유치원,사립,11160550
유치원,사립,11160550
초등학교,공립,11160550
초등학교,공립,11160550
유치원,공립,11160550
유치원,사립,11160550
유치원,사립,11160550
유치원,사립,11160550
초등학교,공립,11160550
초등학교,공립,11160550
평생학교,사립,11160550
평생학교,사립,11160550
유치원,공립,11160550
유치원,사립,11160550
유치원,사립,11160550
유치원,사립,11160550
초등학교,공립,11160550
초등학교,공립,11160550
평생학교,사립,11160550
평생학교,사립,11160550
유치원,공립,11160550
유치원,사립,11160550
유치원,사립,11160550
초등학교,공립,11160550
초등학교,공립,11160550
평생학교,사립,11160550
평생학교,사립,11160550
유치원,공립,11160550
유치원,사립,11160550
유치원,사립,11160550
초등학교,공립,11160550
초등학교,공립,11160550
평생학교,사립,11160550
평생학교,사립,11160550
유치원,공립,11160550
유치원,사립,11160550
유치원,사립,11160550
초등학교,공립,11160550
초등학교,공립,11160550
평생학교,사립,11160550
평생학교,사립,11160550
유치원,공립,11160550
유치원,사립,11160550
유치원,사립,11160550
초등학교,공립,11160550
초등학교,공립,11160550
유치원,공립,11160550
유치원,사립,11160550
초등학교,공립,11160550
초등학교,공립,11160550
유치원,공립,11160550
유치원,사립,11160550
초등학교,공립,11160550
초등학교,공립,11160550
유치원,사립,11160570
초등학교,공립,11160570
유치원,사립,11160570
초등학교,공립,11160570
유치원,사립,11160570
초등학교,공립,11160570
유치원,사립,11160570
유치원,사립,11160570
초등학교,공립,11160570
유치원,사립,11160570
유치원,사립,11160570
초등학교,공립,11160570
유치원,사립,11160570
유치원,사립,11160570
초등학교,공립,11160570
유치원,사립,11160570
유치원,사립,11160570
초등학교,공립,11160570
유치원,사립,11160570
유치원,사립,11160570
초등학교,공립,11160570
유치원,사립,11160570
유치원,사립,11160570
초등학교,공립,11160570
유치원,사립,11160570
유치원,사립,11160570
초등학교,공립,11160570
유치원,사립,11160570
유치원,사립,11160570
초등학교,공립,11160570
유치원,사립,11160570
유치원,사립,11160570
초등학교,공립,11160570
유치원,사립,11160580
유치원,사립,11160580
유치원,사립,11160580
유치원,사립,11160580
유치원,사립,11160580
유치원,사립,11160580
유치원,사립,11160580
유치원,사립,11160580
유치원,사립,11160580
유치원,사립,11160580
유치원,사립,11160580
유치원,사립,11160580
유치원,사립,11160590
유치원,사립,11160590
초등학교,공립,11160590
중학교,사립,11160590
고등학교,사립,11160590
고등학교,사립,11160590
유치원,사립,11160590
유치원,사립,11160590
초등학교,공립,11160590
중학교,사립,11160590
고등학교,사립,11160590
고등학교,사립,11160590
유치원,사립,11160590
유치원,사립,11160590
유치원,사립,11160590
초등학교,공립,11160590
중학교,사립,11160590
고등학교,사립,11160590
고등학교,사립,11160590
유치원,사립,11160590
유치원,사립,11160590
유치원,사립,11160590
초등학교,공립,11160590
중학교,사립,11160590
고등학교,사립,11160590
고등학교,사립,11160590
유치원,사립,11160590
유치원,사립,11160590
유치원,사립,11160590
초등학교,공립,11160590
중학교,사립,11160590
고등학교,사립,11160590
고등학교,사립,11160590
유치원,사립,11160590
유치원,사립,11160590
유치원,사립,11160590
초등학교,공립,11160590
중학교,사립,11160590
고등학교,사립,11160590
고등학교,사립,11160590
유치원,사립,11160590
유치원,사립,11160590
유치원,사립,11160590
초등학교,공립,11160590
중학교,사립,11160590
고등학교,사립,11160590
고등학교,사립,11160590
유치원,사립,11160590
유치원,사립,11160590
초등학교,공립,11160590
중학교,사립,11160590
고등학교,사립,11160590
고등학교,사립,11160590
유치원,공립,11160590
유치원,사립,11160590
유치원,사립,11160590
초등학교,공립,11160590
중학교,사립,11160590
고등학교,사립,11160590
고등학교,사립,11160590
유치원,공립,11160590
유치원,사립,11160590
유치원,사립,11160590
초등학교,공립,11160590
중학교,사립,11160590
고등학교,사립,11160590
고등학교,사립,11160590
유치원,공립,11160590
유치원,사립,11160590
유치원,사립,11160590
초등학교,공립,11160590
중학교,사립,11160590
고등학교,사립,11160590
고등학교,사립,11160590
유치원,공립,11160590
유치원,사립,11160590
유치원,사립,11160590
초등학교,공립,11160590
중학교,사립,11160590
고등학교,사립,11160590
고등학교,사립,11160590
유치원,사립,11160610
유치원,사립,11160610
초등학교,공립,11160610
특수학교,사립,11160610
유치원,사립,11160610
유치원,사립,11160610
초등학교,공립,11160610
특수학교,사립,11160610
유치원,사립,11160610
유치원,사립,11160610
초등학교,공립,11160610
특수학교,사립,11160610
유치원,사립,11160610
유치원,사립,11160610
초등학교,공립,11160610
특수학교,사립,11160610
유치원,사립,11160610
유치원,사립,11160610
초등학교,공립,11160610
특수학교,사립,11160610
유치원,사립,11160610
유치원,사립,11160610
초등학교,공립,11160610
특수학교,사립,11160610
유치원,사립,11160610
유치원,사립,11160610
초등학교,공립,11160610
특수학교,사립,11160610
유치원,사립,11160610
유치원,사립,11160610
초등학교,공립,11160610
특수학교,사립,11160610
유치원,사립,11160610
유치원,사립,11160610
초등학교,공립,11160610
특수학교,사립,11160610
유치원,사립,11160610
유치원,사립,11160610
초등학교,공립,11160610
특수학교,사립,11160610
유치원,사립,11160610
유치원,사립,11160610
초등학교,공립,11160610
특수학교,사립,11160610
유치원,사립,11160610
초등학교,공립,11160610
특수학교,사립,11160610
유치원,사립,11160630
유치원,사립,11160630
유치원,사립,11160630
유치원,사립,11160630
유치원,사립,11160630
유치원,사립,11160630
유치원,사립,11160630
유치원,사립,11160630
유치원,사립,11160630
유치원,사립,11160630
유치원,사립,11160630
유치원,사립,11160630
유치원,사립,11160650
유치원,사립,11160650
초등학교,공립,11160650
중학교,공립,11160650
고등학교,사립,11160650
유치원,공립,11160650
유치원,사립,11160650
유치원,사립,11160650
초등학교,공립,11160650
중학교,공립,11160650
고등학교,사립,11160650
유치원,공립,11160650
유치원,사립,11160650
유치원,사립,11160650
초등학교,공립,11160650
중학교,공립,11160650
고등학교,사립,11160650
유치원,공립,11160650
유치원,사립,11160650
유치원,사립,11160650
초등학교,공립,11160650
중학교,공립,11160650
고등학교,사립,11160650
유치원,공립,11160650
유치원,사립,11160650
유치원,사립,11160650
초등학교,공립,11160650
중학교,공립,11160650
고등학교,사립,11160650
유치원,공립,11160650
유치원,사립,11160650
유치원,사립,11160650
초등학교,공립,11160650
중학교,공립,11160650
고등학교,사립,11160650
유치원,공립,11160650
유치원,사립,11160650
유치원,사립,11160650
초등학교,공립,11160650
고등학교,사립,11160650
특수학교,공립,11160650
유치원,공립,11160650
유치원,사립,11160650
유치원,사립,11160650
초등학교,공립,11160650
고등학교,사립,11160650
특수학교,공립,11160650
유치원,공립,11160650
유치원,사립,11160650
초등학교,공립,11160650
고등학교,사립,11160650
특수학교,공립,11160650
유치원,공립,11160650
유치원,사립,11160650
초등학교,공립,11160650
고등학교,사립,11160650
특수학교,공립,11160650
유치원,공립,11160650
유치원,사립,11160650
초등학교,공립,11160650
고등학교,사립,11160650
특수학교,공립,11160650
유치원,공립,11160650
유치원,사립,11160650
초등학교,공립,11160650
중학교,공립,11160650
고등학교,사립,11160650
특수학교,공립,11160650
유치원,사립,11160660
유치원,사립,11160660
유치원,사립,11160660
초등학교,공립,11160660
초등학교,공립,11160660
중학교,공립,11160660
고등학교,공립,11160660
유치원,공립,11160660
유치원,사립,11160660
유치원,사립,11160660
유치원,사립,11160660
초등학교,공립,11160660
초등학교,공립,11160660
중학교,공립,11160660
고등학교,공립,11160660
유치원,공립,11160660
유치원,사립,11160660
유치원,사립,11160660
유치원,사립,11160660
초등학교,공립,11160660
초등학교,공립,11160660
중학교,공립,11160660
고등학교,공립,11160660
유치원,공립,11160660
유치원,사립,11160660
유치원,사립,11160660
유치원,사립,11160660
초등학교,공립,11160660
초등학교,공립,11160660
중학교,공립,11160660
고등학교,공립,11160660
유치원,공립,11160660
유치원,사립,11160660
유치원,사립,11160660
유치원,사립,11160660
초등학교,공립,11160660
초등학교,공립,11160660
중학교,공립,11160660
고등학교,공립,11160660
유치원,공립,11160660
유치원,사립,11160660
유치원,사립,11160660
유치원,사립,11160660
초등학교,공립,11160660
초등학교,공립,11160660
중학교,공립,11160660
고등학교,공립,11160660
유치원,공립,11160660
유치원,사립,11160660
유치원,사립,11160660
유치원,사립,11160660
초등학교,공립,11160660
중학교,공립,11160660
고등학교,공립,11160660
유치원,공립,11160660
유치원,사립,11160660
유치원,사립,11160660
유치원,사립,11160660
초등학교,공립,11160660
중학교,공립,11160660
고등학교,공립,11160660
유치원,공립,11160660
유치원,사립,11160660
유치원,사립,11160660
유치원,사립,11160660
초등학교,공립,11160660
중학교,공립,11160660
고등학교,공립,11160660
유치원,공립,11160660
유치원,사립,11160660
유치원,사립,11160660
유치원,사립,11160660
초등학교,공립,11160660
중학교,공립,11160660
고등학교,공립,11160660
유치원,공립,11160660
유치원,사립,11160660
유치원,사립,11160660
초등학교,공립,11160660
중학교,공립,11160660
고등학교,공립,11160660
각종학교,사립,11160660
유치원,공립,11160660
유치원,사립,11160660
유치원,사립,11160660
초등학교,공립,11160660
중학교,공립,11160660
고등학교,공립,11160660
각종학교,사립,11160660
각종학교,사립,11160660
유치원,사립,11160670
유치원,사립,11160670
유치원,사립,11160670
초등학교,공립,11160670
초등학교,공립,11160670
초등학교,공립,11160670
중학교,공립,11160670
중학교,사립,11160670
중학교,사립,11160670
중학교,사립,11160670
고등학교,공립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
유치원,사립,11160670
유치원,사립,11160670
유치원,사립,11160670
초등학교,공립,11160670
초등학교,공립,11160670
초등학교,공립,11160670
중학교,공립,11160670
중학교,사립,11160670
중학교,사립,11160670
중학교,사립,11160670
고등학교,공립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
유치원,사립,11160670
유치원,사립,11160670
유치원,사립,11160670
초등학교,공립,11160670
초등학교,공립,11160670
초등학교,공립,11160670
중학교,공립,11160670
중학교,사립,11160670
중학교,사립,11160670
중학교,사립,11160670
고등학교,공립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
고등학교,사립,11160670
유치원,사립,11160670
